ID	ModifiedOn	Contributors	InformalClassification	Family	TaxonID	TaxonName	SeeAlso	NameRank	Hybrid	TerminalTaxon	Excluded	Peripheral	Waif	Endemic	Extirpated	OriginCode	Origin	Distribution	Voucher	Comments
2518	2009-12-22 10:15:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78014	Ulex europaeus		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2519	2018-05-02 22:04:00		Vascular Plants: Dicots	Fabaceae	78096	Vicia		genus		N	N	N	N	N	N	N	Native			
2520	2018-05-02 22:04:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78098	Vicia americana		species		N	N	N	N	N	N	N	Native			
2521	2009-12-22 15:47:00	David Giblin	Vascular Plants: Dicots	Fabaceae	78102	Vicia americana var. americana		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2522	2009-12-22 15:55:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78138	Vicia cracca		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2523	2009-12-22 16:01:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78167	Vicia hirsuta		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2524	2009-12-23 08:17:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78173	Vicia lathyroides		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	Not in H&C; reported by Isely, 1998.
2525	2018-05-02 19:53:00	Ben Legler	Vascular Plants: Dicots	Fabaceae	78194	Vicia lutea		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU","Collector":"Fred Weinmann","CollectorNumber":"345"}	A locally common weed along the Larry Scott Trail in Port Townsend, Jefferson County.
2526	2018-05-02 22:04:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78215	Vicia nigricans		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2527	2009-12-23 08:19:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78218	Vicia nigricans var. gigantea		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2528	2010-02-01 16:49:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78225	Vicia pannonica		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2529	2018-05-02 22:04:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78231	Vicia sativa		species		N	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2530	2009-12-23 08:24:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78238	Vicia sativa var. angustifolia		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2531	2009-12-23 08:25:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78251	Vicia sativa var. sativa		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2532	2009-12-23 08:26:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78261	Vicia tetrasperma		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2533	2009-12-23 08:27:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78268	Vicia villosa		species		N	N	N	N	N	N	I	Introduced			
2534	2010-02-01 16:48:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78274	Vicia villosa var. glabrescens		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	H&C does not name any subspecific taxa for V. villosa.
2535	2010-02-01 16:48:00	Fred Weinmann	Vascular Plants: Dicots	Fabaceae	78279	Vicia villosa var. villosa		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	H&C does not name any subspecific taxa for V. villosa.
2536	2018-05-02 22:04:00		Vascular Plants: Dicots	Fagaceae	78413	Castanea		genus		N	N	N	Y	N	N	I	Introduced			
2537	2010-03-09 08:13:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78439	Castanea sativa		species		Y	N	N	Y	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	Listed as naturalized in WA by Arthur Lee Jacobson.
2538	2018-05-02 22:04:00		Vascular Plants: Dicots	Fagaceae	78444	Chrysolepis		genus		N	N	N	N	N	N	N	Native			
2539	2018-05-02 22:04:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78447	Chrysolepis chrysophylla		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2540	2009-05-05 12:47:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78449	Chrysolepis chrysophylla var. chrysophylla		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2541	2003-10-21 00:00:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78456	Fagaceae		family		N	N	N	N	N	N	N	Native			
2542	2018-05-02 22:04:00		Vascular Plants: Dicots	Fagaceae	78476	Quercus		genus		N	N	N	N	N	N	N	Native			
2543	2013-10-22 09:08:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78537	Quercus cerris		species		Y	Y	N	N	N	N				{"Herbarium":"Not at WTU"}	Arthur Jacobson reports as naturalized in the Seattle area. This species is considered excluded until specimens have been collected to support this.
2544	2018-05-02 22:04:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78636	Quercus garryana		species		N	N	N	N	N	N	N	Native			
2545	2008-12-28 14:03:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78645	Quercus garryana var. garryana		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2546	2018-08-15 09:36:00		Vascular Plants: Dicots	Fagaceae	78805	Quercus palustris		species		Y	N	N	Y	N	N	I	Introduced			
2547	2008-03-04 08:16:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78825	Quercus robur		species		Y	N	N	N	N	N	I	Introduced from Europe/Africa		{"Herbarium":"WTU"}	Arthur Lee Jacobson reports as commonly naturalized in Seattle area.
2548	2008-03-04 08:15:00	Fred Weinmann	Vascular Plants: Dicots	Fagaceae	78832	Quercus rubra		species		Y	N	N	N	N	N	I	Introduced from central and eastern NA		{"Herbarium":"WTU"}	Arthur Lee Jacobson reports as reseeding in Seattle area.
2549	2018-08-15 09:36:00		Vascular Plants: Dicots	Garryaceae	78969	Aucuba		genus		N	N	N	Y	N	N	I	Introduced			
2550	2018-08-15 09:36:00		Vascular Plants: Dicots	Garryaceae	78970	Aucuba japonica		species		Y	N	N	Y	N	N	I	Introduced			
2551	2018-05-02 22:04:00		Vascular Plants: Dicots	Garryaceae	78971	Garrya		genus		N	N	N	N	N	N	N	Native			
2552	2010-03-09 08:14:00	Fred Weinmann	Vascular Plants: Dicots	Garryaceae	78983	Garrya fremontii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2553	2003-10-21 00:00:00	Fred Weinmann	Vascular Plants: Dicots	Garryaceae	78993	Garryaceae		family		N	N	N	N	N	N	N	Native			
2554	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79017	Centaurium	Zeltnera	genus		N	N	N	N	N	N	I	Introduced			
2555	2010-03-09 08:18:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79019	Centaurium erythraea		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2556	2013-01-04 15:12:00	David Giblin	Vascular Plants: Dicots	Gentianaceae	79023	Centaurium pulchellum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2557	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79035	Comastoma		genus		N	N	N	N	N	N	N	Native			
2558	2013-01-07 10:54:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79036	Comastoma tenellum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WWB"}	Two specimens collected in 1987 in Okanogan County are housed at Western Washington University Herbarium.
2559	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79056	Frasera		genus		N	N	N	N	N	N	N	Native			
2560	2018-05-02 22:04:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79059	Frasera albicaulis		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2561	2010-03-09 09:07:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79063	Frasera albicaulis var. albicaulis		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2562	2010-03-09 08:44:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79069	Frasera albicaulis var. columbiana		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Near Columbia River in Klickitat and Yakima counties in WA.
2563	2010-03-09 08:46:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79112	Frasera fastigiata		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2564	2010-03-09 08:47:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79132	Frasera speciosa		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2565	2018-08-15 09:36:00		Vascular Plants: Dicots	Gentianaceae	79141	Frasera speciosa var. speciosa		infraspecies		Y	N	N	N	N	N	N	Native			
2566	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79150	Gentiana	Comastoma, Gentianella	genus		N	N	N	N	N	N	N	Native			
2567	2010-03-09 09:08:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79156	Gentiana affinis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2568	2010-03-09 09:08:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79188	Gentiana calycosa		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2569	2010-03-09 09:01:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79208	Gentiana douglasiana		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2570	2010-03-09 09:04:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79213	Gentiana glauca		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2571	2008-11-09 12:55:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79251	Gentiana sceptrum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2572	2003-10-21 00:00:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79263	Gentianaceae		family		N	N	N	N	N	N	N	Native			
2573	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79266	Gentianella		genus		N	N	N	N	N	N	N	Native			
2574	2010-03-10 07:51:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79268	Gentianella amarella		species		N	N	N	N	N	N	N	Native			
2575	2010-03-10 07:50:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79283	Gentianella amarella var. acuta		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2576	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79478	Swertia		genus		N	N	N	N	N	N	N	Native			
2577	2010-03-10 08:01:00	Carol Brittnacher	Vascular Plants: Dicots	Gentianaceae	79479	Swertia perennis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2578	2018-05-02 22:04:00		Vascular Plants: Dicots	Gentianaceae	79494	Zeltnera		genus		N	N	N	N	N	N	N	Native			
2579	2012-02-08 13:48:00	David Giblin	Vascular Plants: Dicots	Gentianaceae	79518	Zeltnera exaltata		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2580	2010-03-10 08:03:00	David Giblin	Vascular Plants: Dicots	Gentianaceae	79530	Zeltnera muehlenbergii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	In the Pacific states this form merges with the branched, short-pedicillate "European" form [IMF4].
2581	2018-05-02 22:04:00		Vascular Plants: Dicots	Geraniaceae	79554	Erodium		genus		N	N	N	N	N	N	I	Introduced			
2582	2017-07-21 10:45:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79555	Erodium botrys		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"OSC"}	Single collection (2013) from Klickitat County.
2583	2009-10-01 14:47:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79559	Erodium cicutarium		species		N	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	
2584	2018-08-15 09:36:00		Vascular Plants: Dicots	Geraniaceae	79562	Erodium cicutarium ssp. cicutarium		infraspecies		Y	N	N	N	N	N	I	Introduced			
2585	2013-04-21 12:00:00	Ben Legler	Vascular Plants: Dicots	Geraniaceae	79570	Erodium moschatum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU","Collector":"P. F. Zika","CollectorNumber":"16833"}	An occasional waif in Washington, more common in western Oregon and California.
2586	2003-10-21 00:00:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79575	Geraniaceae		family		N	N	N	N	N	N	N	Native			
2587	2018-05-02 22:04:00		Vascular Plants: Dicots	Geraniaceae	79576	Geranium		genus		N	N	N	N	N	N	N	Native			
2588	2008-12-08 14:21:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79581	Geranium bicknellii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2589	2011-04-26 09:21:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79606	Geranium carolinianum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2590	2010-03-10 08:33:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79611	Geranium columbinum		species		Y	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	
2591	2010-03-10 08:34:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79626	Geranium dissectum		species		Y	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	
2592	2018-04-13 13:48:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79636	Geranium ibericum		species		Y	N	N	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	First collection in Washington (2018) from Kitsap County.
2593	2009-10-01 14:48:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79641	Geranium lucidum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2594	2010-03-10 12:38:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79644	Geranium molle		species		Y	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	
2595	2010-03-10 12:52:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79657	Geranium oreganum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2596	2018-08-15 09:36:00		Vascular Plants: Dicots	Geraniaceae	79658	Geranium oxonianum		species		Y	N	N	Y	N	N	I	Introduced			
2597	2018-04-30 13:45:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79664	Geranium purpureum		species		Y	N	N	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	Several collections from Klickitat County (1911, 1962, 1992), and recently (2018) from King County.  Easily confused with G. robertianum, so possibly more widespread than the collecting record indicates.
2598	2010-03-10 12:40:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79666	Geranium pusillum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
2599	2017-05-16 08:28:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79667	Geranium pyrenaicum		species		N	N	N	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	
2600	2018-08-15 09:36:00		Vascular Plants: Dicots	Geraniaceae	79669	Geranium pyrenaicum ssp. pyrenaicum		infraspecies		Y	N	N	Y	N	N	I	Introduced			
2601	2009-10-01 14:52:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79671	Geranium richardsonii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"Not at WTU; WS?"}	
2602	2010-03-10 08:23:00	Fred Weinmann	Vascular Plants: Dicots	Geraniaceae	79672	Geranium robertianum		species		Y	N	N	N	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	
2603	2018-02-01 10:37:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79675	Geranium rotundifolium		species		Y	N	N	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	Collected once (2016) in King County in wastelot.
2604	2010-03-10 12:46:00	David Giblin	Vascular Plants: Dicots	Geraniaceae	79690	Geranium viscosissimum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2605	2009-10-27 08:26:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88171	Grossulariaceae		family		N	N	N	N	N	N	N	Native			FNA8: "Weigend, M. 2007. Grossulariaceae. In: K. Kubitzki et al., eds. 1990+. The Families and Genera of Vascular Plants. 9+ vols. Berlin etc. Vol. 9, pp. 168-176."
2606	2018-05-02 22:04:00		Vascular Plants: Dicots	Grossulariaceae	88175	Ribes		genus		N	N	N	N	N	N	N	Native			
2607	2013-04-23 09:48:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88176	Ribes acerifolium		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "<i>Ribes acerifolium</i> K. Koch (1869), which was believed to block the use of <i>R. acerifolium</i> Howell, was not validly published. Consequently, the name <i>R. howellii</i> Greene, proposed as a substitute name, is superfluous; it appears in many floras and on many herbarium specimens."
2608	2009-10-27 08:35:00	David Giblin	Vascular Plants: Dicots	Grossulariaceae	88185	Ribes aureum		species		N	N	N	N	N	N	N	Native			
2609	2009-10-27 08:33:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88187	Ribes aureum var. aureum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "Ribes aureum was introduced into cultivation in Europe early in the nineteenth century (F. V. Coville 1903). It is a major host of pinyon blister rust in Arizona, Colorado, and Utah, and of pinyon leaf rust in New Mexico (E. P. Van Arsdel and B. W. Geils 2004). Ribes aureum is a variable complex and the varieties may seem to intergrade. In California, var. aureum occurs in sagebrush scrub or coniferous forests at higher elevations (800-2600 m) than var. gracillimum; the sepals of var. aureum are longer than those of var. gracillimum (5-8 mm versus 3-4 mm), and its hypanthium is noticeably shorter relative to the sepals. Leaves of var. aureum are more highly lobed and are sparsely glandular in the Pacific Northwest and less lobed and more densely glandular in the southwest (H. D. Hammond, pers. comm.). In most of its range, var. villosum is so conspicuously villous as to be unmistakable; in the west some plants with strikingly long hypanthia are scarcely villous."
2610	2009-10-27 08:34:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88196	Ribes bracteosum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "Ribes bracteosum occurs along the Pacific Coast from southeastern Alaska to northern California. Its thin leaves have a sweetish, disagreeable odor and the conspicuous bracts bear acicular, mostly persistent processes near the base along the slightly winged, stipular margins."
2611	2018-05-02 22:04:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88206	Ribes cereum		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2612	2009-10-27 08:37:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88207	Ribes cereum var. cereum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2613	2009-10-27 08:39:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88213	Ribes cereum var. colubrinum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2614	2018-05-02 22:04:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88226	Ribes divaricatum		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2615	2009-10-27 08:46:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88227	Ribes divaricatum var. divaricatum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2616	2009-10-27 08:49:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88255	Ribes hudsonianum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "Plants of Ribes hudsonianum with leaf blades that are pubescent abaxially and mostly lack sessile glands, and have ovaries with sessile glands, have been recognized as var. hudsonianum; those with leaf blades that are shaggy-hairy abaxially and sessile-glandular, and have ovaries lacking such glands, have been named var. petiolare. Variety hudsonianum has a more northern distribution; var. petiolare is western. Where their ranges overlap, for instance in Saskatoon, pubescence density varies continuously and does not correlate with presence or absence of glands (V. L. Harms, pers. comm.).<br><br>Ribes hudsonianum is a major host of blister rust; in early literature it is referred to as R. petiolare (E. P. Van Arsdel and B. W. Geils 2004). It has a strong, sweetish, unpleasant odor, and bears its leaves on long shoots."
2617	2009-10-27 08:52:00	David Giblin	Vascular Plants: Dicots	Grossulariaceae	88262	Ribes inerme		species		N	N	N	N	N	N	N	Native			
2618	2009-10-27 08:52:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88265	Ribes inerme var. inerme		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2619	2009-10-27 08:56:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88273	Ribes lacustre		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "The petals and stamens are inserted on the rim of the pink nectary disc in Ribes lacustre."
2620	2009-10-27 08:58:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88282	Ribes laxiflorum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "Ribes laxiflorum flowers have stamens with reddish filaments."
2621	2009-10-27 08:59:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88285	Ribes lobbii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "Ribes lobbii occurs in mountains from southwestern British Columbia to northwestern California. It is unusual in having anthers that are warty or capitate-papillate with red glands abaxially."
2622	2009-10-27 09:01:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88317	Ribes montigenum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "The lobed, yellowish, pinkish, or red nectary discs and purplish red filaments of Ribes montigenum are striking."
2623	2009-10-27 09:03:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88331	Ribes nigrum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA8: "Ribes nigrum is the source of the cultivated black currant. It has a strong, unpleasant odor."
2624	2009-10-28 08:29:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88332	Ribes niveum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2625	2018-05-02 22:04:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88335	Ribes oxyacanthoides		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2626	2009-10-28 08:36:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88339	Ribes oxyacanthoides var. cognatum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2627	2009-10-28 08:37:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88352	Ribes oxyacanthoides var. irriguum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
2628	2009-10-28 08:39:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88385	Ribes rubrum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA8: "The leaves of Ribes rubrum are rather thick. Cultivated red currants may have originated from a cross between R. rubrum and R. spicatum E. Robson, a rare species native in northern Britain (R. Mabey 1996). Many of the state and province records of occurrence may be the result of repeated escape from cultivation rather than true naturalization."
2629	2009-10-28 08:44:00	David Giblin	Vascular Plants: Dicots	Grossulariaceae	88390	Ribes sanguineum		species		N	N	N	N	N	N	N	Native			
2630	2009-10-28 08:45:00	Sarah Cooke	Vascular Plants: Dicots	Grossulariaceae	88398	Ribes sanguineum var. sanguineum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA8: "Ribes sanguineum is widely cultivated. It begins to bloom very early in the season, providing a nectar source for pollinators when little else is available."
